id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap,last_updated_quote
8021,HLand Token,HLAND,hland-token,2,2020-12-16T00:00:00.000Z,[],,0.0,2057.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba7b2c094c1a4757f9534a37d296a3bed7f544dc'}",3021,2021-02-16T16:53:07.000Z,286.8619414357731,46478.43186784,1.96731004,0.42034025,-5.10046498,0.0,2021-02-16T16:53:07.000Z
8251,AGAr,AGAR,agar,2,2021-01-13T00:00:00.000Z,[],15988.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb453f1f2EE776dAF2586501361c457dB70e1ca0F'}",3022,2021-02-16T16:54:03.000Z,69.79387528129482,45187.99870706,-4.31262202,-7.56682784,-34.52760488,0.0,2021-02-16T16:54:03.000Z
6881,DefiDollar,DUSD,defidollar,2,2020-09-04T00:00:00.000Z,['defi'],2836252.0,0.0,16697847.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5bc25f649fc4e26069ddf4cf4010f9f706c23831'}",3023,2021-02-16T16:53:07.000Z,0.82822294758882,50154.83881213,0.0,-15.78864432,-22.25325937,0.0,2021-02-16T16:53:07.000Z
5765,sETH,SETH,seth,12,2020-06-28T00:00:00.000Z,['defi'],,0.0,29935.4,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5e74c9036fb86bd7ecdcb084a0673efc32ea31cb'}",3024,2021-02-16T16:54:06.000Z,1754.4492790070474,79976.69569488,-0.10393882,-2.67786772,-0.29579031,0.0,2021-02-16T16:54:06.000Z
7936,FOMPOUND,FOMP,fompound,1,2020-12-09T00:00:00.000Z,[],1000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x05385abD2a95a8cd9B696F738aed73f1AFbc12E0'}",3025,2021-02-16T16:53:07.000Z,40.05916047113388,44479.01649075,0.77131743,-2.34397261,23.39432659,0.0,2021-02-16T16:53:07.000Z
8117,Dymmax,DMX,dymmax,2,2020-12-25T00:00:00.000Z,[],10000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf058501585023d040ea9493134ed72c083553eed'}",3026,2021-02-16T16:53:08.000Z,1.64038611719293,44229.18470964,-0.7700064,-0.1892583,26.39480838,0.0,2021-02-16T16:53:08.000Z
7877,Debase,DEBASE,debase,1,2020-12-07T00:00:00.000Z,[],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9248c485b0b80f76da451f167a8db30f33c70907'}",3027,2021-02-16T16:53:08.000Z,0.75231054917199,43922.96303776,-5.97065653,-6.6196851,-19.59327465,0.0,2021-02-16T16:53:08.000Z
8045,APY Vision,VISION,apy-vision,1,2020-12-17T00:00:00.000Z,[],5000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf406f7a9046793267bc276908778b29563323996'}",3028,2021-02-16T16:53:07.000Z,3.14234880218413,43261.15406832,-0.88337417,3.25101854,34.86147326,0.0,2021-02-16T16:53:07.000Z
8388,REDi,REDI,redi,2,2021-02-04T00:00:00.000Z,"['energy', 'marketplace']",10000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xebdf9a7ae0009b958c6d09501eb9ac1dafeb31ab'}",3029,2021-02-16T16:54:03.000Z,0.00034203066219,42281.72936319,-0.65434372,16.54250266,90.03021607,0.0,2021-02-16T16:54:03.000Z
7872,ECOC Financial Growth,EFG,ecoc-financial-growth,1,2020-12-07T00:00:00.000Z,[],,0.0,0.0,,3030,2021-02-16T16:53:06.000Z,19.44679480409788,42212.01945174,-0.19962217,0.59835294,0.83515479,0.0,2021-02-16T16:53:06.000Z
7581,Goldblock,GBK,goldblock,1,2020-11-03T00:00:00.000Z,[],10000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3e522d144814bd6149c1f3e0c6cd19d0941372ac'}",3031,2021-02-16T16:54:05.000Z,0.00089802845254,42295.48120599,1.60772992,-0.47949325,20.57133895,0.0,2021-02-16T16:54:05.000Z
7122,UNIFI DeFi,UNIFI,unifi-defi,2,2020-09-21T00:00:00.000Z,[],,0.0,178081919.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0ef3b2024ae079e6dbc2b37435ce30d2731f0101'}",3032,2021-02-16T16:53:10.000Z,0.01245383143931,42286.00358967,0.30633671,-9.15739199,-10.3368344,0.0,2021-02-16T16:53:10.000Z
5886,Rowan Token,RWN,rowan-token,5,2020-07-21T00:00:00.000Z,[],45000000.0,0.0,45000000.0,,3033,2021-02-16T16:53:07.000Z,0.01224830318163,41893.53712392,-2.49587118,-9.59357459,-7.58199028,0.0,2021-02-16T16:53:07.000Z
5538,Buzzshow,GLDY,buzzshow,1,2020-05-05T00:00:00.000Z,[],150000000.0,0.0,150000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x594207c791afd06a8d087d84d99d1da53ccbd45f'}",3034,2021-02-16T16:54:05.000Z,0.02906692093724,41759.10783168,-23.64472034,-1.888412,-17.05750682,0.0,2021-02-16T16:54:05.000Z
2986,DACC,DACC,dacc,5,2018-07-27T00:00:00.000Z,[],,0.0,30000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8c595d070d104377f58715ce2e6c93e49a87f3c'}",3035,2021-02-16T16:53:10.000Z,0.00010575680082,45139.65351811,-48.2609361,-22.83963744,-26.03875005,0.0,2021-02-16T16:53:10.000Z
6179,SeChain,SNN,sechain,3,2020-08-04T00:00:00.000Z,[],68700000000.0,0.0,86700000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF5717f5DF41eA67Ef67DFD3c1d02F9940bcF5d08'}",3036,2021-02-16T16:54:02.000Z,0.00012990631539,40762.8271713,-5.42772582,-2.81072497,-7.09477614,0.0,2021-02-16T16:54:02.000Z
7697,Experty Wisdom Token,WIS,experty-wisdom-token,1,2020-11-17T00:00:00.000Z,[],,0.0,79404563.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xDecade1c6Bf2cD9fb89aFad73e4a519C867adcF5'}",3037,2021-02-16T16:54:05.000Z,0.04143219495696,40774.59908659,-0.01291352,6.76927637,-9.51325606,0.0,2021-02-16T16:54:05.000Z
7801,HRDCOIN,HRD,hrdcoin,3,2020-11-28T00:00:00.000Z,[],2000000000.0,0.0,2000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8834E39FDf20ACcC5BDBB017B92e20eBeCc9fB2'}",3038,2021-02-16T16:53:07.000Z,0.0059263345761,40772.10726255,-7.70068593,-11.12934895,-38.82513361,0.0,2021-02-16T16:53:07.000Z
7216,Lua Token,LUA,lua-token,4,2020-09-29T00:00:00.000Z,"['defi', 'yield-farming', 'amm']",7153109.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xB1f66997A5760428D3a87D68b90BfE0aE64121cC'}",3039,2021-02-16T16:54:02.000Z,0.05415461520812,40639.13391634,0.01923036,0.11768815,-1.54222518,0.0,2021-02-16T16:54:02.000Z
7245,Stobox Token,STBU,stobox-token,6,2020-09-30T00:00:00.000Z,[],,0.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x212DD60D4Bf0DA8372fe8116474602d429E5735F'}",3040,2021-02-16T16:54:03.000Z,0.09772748300494,39859.61134837,-0.60440646,0.40268524,-23.10500885,0.0,2021-02-16T16:54:03.000Z
7923,Pfizer tokenized stock Bittrex,PFE,pfizer-tokenized-stock-bittrex,3,2020-12-09T00:00:00.000Z,['tokenized-stock'],,0.0,0.0,,3041,2021-02-16T16:53:07.000Z,34.94524547855527,39513.09880208,-0.65042537,-1.73716924,-0.32229097,0.0,2021-02-16T16:53:07.000Z
4808,Bincentive,BCNT,bincentive,3,2020-05-11T00:00:00.000Z,[],,0.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9669890e48f330acd88b78d63e1a6b3482652cd9'}",3042,2021-02-16T16:53:06.000Z,0.01124215695451,39874.2191863,0.35184892,-2.21461437,26.11156822,0.0,2021-02-16T16:53:06.000Z
8126,Bitpower,BPP,bitpower,2,2020-12-28T00:00:00.000Z,[],100000000.0,0.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x52d904eff2605463c2f0b338d34abc9b7c3e3b08'}",3043,2021-02-16T16:53:08.000Z,0.03584919108468,39249.62710997,-0.94440704,-2.59971435,-8.06863368,0.0,2021-02-16T16:53:08.000Z
7595,SERGS,SERGS,sergs,2,2020-11-05T00:00:00.000Z,[],,0.0,1100000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x79BA92DDA26FcE15e1e9af47D5cFdFD2A093E000'}",3044,2021-02-16T16:54:05.000Z,0.56222777936674,39019.20615158,-2.29492896,-12.97091986,12.73686708,0.0,2021-02-16T16:54:05.000Z
5955,FME,FME,fme,4,2020-07-29T00:00:00.000Z,[],600000000.0,0.0,90000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x947938339bf61c84669e303bc39c794d65a525d0'}",3045,2021-02-16T16:53:09.000Z,0.00045767220305,38928.78711716,-2.0502518,-4.06728375,-9.56543628,0.0,2021-02-16T16:53:09.000Z
8323,PieDAO Balanced Crypto Pie,BCP,piedao-balanced-crypto-pie,1,2021-01-25T00:00:00.000Z,[],0.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe4f726adc8e89c6a6017f01eada77865db22da14'}",3046,2021-02-16T16:54:03.000Z,3.09755364840575,38771.66078783,3.98627441,-2.23882938,1.3462491,0.0,2021-02-16T16:54:03.000Z
3888,bitCEO,BCEO,bitceo,1,2019-04-26T00:00:00.000Z,[],,0.0,2970135500.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x19ca83a13b4c4be43fa82c5e415e16f1d86f57f7'}",3047,2021-02-16T16:53:08.000Z,1.05366803046726,38639.61949306,-1.3774282,-14.76946725,268.98313863,0.0,2021-02-16T16:53:08.000Z
5912,4ART Coin,4ART,4artechnologies,2,2020-07-27T00:00:00.000Z,[],3508500000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff44b5719f0b77a9951636fc5e69d3a1fc9e7d73'}",3048,2021-02-16T16:53:08.000Z,0.14809747949606,38568.2360302,-0.23935003,-10.36916651,-20.13408031,0.0,2021-02-16T16:53:08.000Z
7124,YMAX,YMAX,ymax,2,2020-09-21T00:00:00.000Z,[],,0.0,32000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x062f90480551379791FBe2ED74C1fe69821b30d3'}",3049,2021-02-16T16:53:09.000Z,10.013808105648,38531.13143373,-0.32877267,-10.34525556,-12.20293564,0.0,2021-02-16T16:53:09.000Z
8207,PlayAndLike,PAL,playandlike,3,2021-01-12T00:00:00.000Z,[],9e+16,0.0,9e+16,"{'id': 1958, 'name': 'Tron', 'symbol': 'TRX', 'slug': 'tron', 'token_address': '1003533'}",3050,2021-02-16T16:54:02.000Z,8.834900372e-05,35479.91861654,2.4552492,1.25980699,-14.8975422,0.0,2021-02-16T16:54:02.000Z
6727,Reserve,RSV,reserve,4,2020-08-27T00:00:00.000Z,"['defi', 'stablecoin']",,0.0,1030517.792,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x196f4727526eA7FB1e17b2071B3d8eAA38486988'}",3051,2021-02-16T16:54:06.000Z,1.00060014553773,38216.95351369,0.03173169,0.12225885,-0.57311652,0.0,2021-02-16T16:54:06.000Z
8113,CryptoBank,CBANK,cryptobank,1,2020-12-24T00:00:00.000Z,[],10000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa5e412ba6fca1e07b15defcaa4236ff7b5a7f086'}",3052,2021-02-16T16:53:10.000Z,2.62071674945415,37881.9599394,0.24435621,-0.38437044,-2.93080136,0.0,2021-02-16T16:53:10.000Z
2734,EduCoin,EDU,edu-coin,2,2018-05-15T00:00:00.000Z,[],,0.0,15000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf263292e14d9d8ecd55b58dad1f1df825a874b7c'}",3053,2021-02-16T16:53:07.000Z,0.00026363132576,37048.90112022,-4.73222546,-7.35716583,32.3883498,0.0,2021-02-16T16:53:07.000Z
8243,Passive Income,PSI,passive-income,1,2021-01-12T00:00:00.000Z,[],50.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd4cb461eace80708078450e465881599d2235f1a'}",3054,2021-02-16T16:54:02.000Z,117.1672520179306,37333.62109892,-0.87845935,-13.95904727,-35.59180823,0.0,2021-02-16T16:54:02.000Z
4289,IOEX,IOEX,ioex,2,2019-08-25T00:00:00.000Z,[],,0.0,200000000.0,,3055,2021-02-16T16:54:04.000Z,0.04984991050401,37018.80489312,-0.84371174,17.78012469,52.98873215,0.0,2021-02-16T16:54:04.000Z
7030,Betherchip,BEC,betherchip,3,2020-09-14T00:00:00.000Z,[],15000000.0,0.0,15000000.0,,3056,2021-02-16T16:53:08.000Z,11.9821453836518,36746.12509675,-1.35541625,2.6966373,-11.92378389,0.0,2021-02-16T16:53:08.000Z
7337,PieDAO DEFI Large Cap,DEFI+L,piedao-defi-large-cap,1,2020-10-08T00:00:00.000Z,[],142110.0,0.0,142110.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x78f225869c08d478c34e5f645d07a87d3fe8eb78'}",3057,2021-02-16T16:54:03.000Z,5.04852632241978,36743.41701731,0.97280213,-1.52023357,11.96704619,0.0,2021-02-16T16:54:03.000Z
5781,CashBackPro,CBP,cashbackpro,2,2020-06-29T00:00:00.000Z,[],102000000.0,0.0,102000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6f4ee03ca6c942c9397d2ba5f8f83ea58f918f47'}",3058,2021-02-16T16:54:06.000Z,0.71037298937924,36064.41928486,0.00701576,3.04044665,35.10618004,0.0,2021-02-16T16:54:06.000Z
6002,FOCV,FOCV,focv,1,2020-08-01T00:00:00.000Z,[],210000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbBa1DA8aFF34eBEF5Ce4d68312B33ef629548b06'}",3059,2021-02-16T16:53:08.000Z,0.00841934410448,36057.17002637,8.36707313,14.22507481,6.21741146,0.0,2021-02-16T16:53:08.000Z
7946,Grace Period Token,GPT,grace-period-token,1,2020-12-10T00:00:00.000Z,[],10000.0,0.0,0.0,,3060,2021-02-16T16:53:08.000Z,1138.8965474980391,35655.95131482,-0.34414887,0.46995766,1.67684743,0.0,2021-02-16T16:53:08.000Z
4817,Filenet,FN,filenet,1,2019-12-09T00:00:00.000Z,[],,0.0,1000000000.0,,3061,2021-02-16T16:53:07.000Z,0.00789846587809,38652.09423974,-0.61972348,-2.23724329,41.40856909,0.0,2021-02-16T16:53:07.000Z
7760,Komet,KOMET,komet,1,2020-11-24T00:00:00.000Z,[],30000.0,0.0,30000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6cfb6df56bbdb00226aeffcdb2cd1fe8da1abda7'}",3062,2021-02-16T16:53:07.000Z,65.24696787908282,34619.79419982,-1.11905154,-11.28824029,-32.70593292,0.0,2021-02-16T16:53:07.000Z
5918,ModiHost,AIM,modihost,1,2020-07-27T00:00:00.000Z,[],1000000000.0,0.0,0.0,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'aim'}",3063,2021-02-16T16:53:07.000Z,0.145372036611,34505.15851519,-1.33097049,2.39326104,2.82761012,0.0,2021-02-16T16:53:07.000Z
6974,Yeld Finance,YELD,yeld-finance,3,2020-09-09T00:00:00.000Z,['yield-farming'],60000.0,0.0,60000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x468ab3b1f63A1C14b361bC367c3cC92277588Da1'}",3064,2021-02-16T16:53:07.000Z,47.8997332348654,34392.30793084,-2.12209332,3.36845147,10.18853223,0.0,2021-02-16T16:53:07.000Z
7949,Interfinex,IFEX,interfinex,1,2020-12-10T00:00:00.000Z,[],2100000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa891cf72aeda692570928efe1a832342e9783cdc'}",3065,2021-02-16T16:53:07.000Z,0.00019853811439,33924.89402112,0.03123236,-0.24543987,-12.16260193,0.0,2021-02-16T16:53:07.000Z
7314,PieDAO DEFI Small Cap,DEFI+S,piedao-defi-small-cap,1,2020-10-06T00:00:00.000Z,[],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xad6a626ae2b43dcb1b39430ce496d2fa0365ba9c'}",3066,2021-02-16T16:54:03.000Z,5.99822338301199,34065.36830299,-0.88003311,1.46640777,3.69329186,0.0,2021-02-16T16:54:03.000Z
8268,Solomon Defi,SLM,solomon-defi,1,2021-01-18T00:00:00.000Z,[],76451447.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x07a0ad7a9dfc3854466f8f29a173bf04bba5686e'}",3067,2021-02-16T16:54:03.000Z,0.03288996667143,33667.29575388,-1.05891377,12.0269584,5.74132921,0.0,2021-02-16T16:54:03.000Z
5085,Building Cities Beyond Blockchain,BCB,building-cities-beyond-blockchain,3,2019-12-30T00:00:00.000Z,[],66000000.0,0.0,66000000.0,,3068,2021-02-16T16:53:08.000Z,0.34901426445697,33572.18356926,0.02249996,0.5417664,4.07138186,0.0,2021-02-16T16:53:08.000Z
5278,Joys Digital,JOYS,joys-digital,5,2020-03-06T00:00:00.000Z,[],,0.0,10000000000.0,,3069,2021-02-16T16:54:03.000Z,0.0118341185325,33023.69706305,-1.0042269,-1.32449054,8.47559455,0.0,2021-02-16T16:54:03.000Z
7854,AC eXchange Token,ACXT,ac-exchange-token,2,2020-12-03T00:00:00.000Z,[],49999976.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7be00ed6796b21656732e8f739fc1b8f1c53da0d'}",3070,2021-02-16T16:53:07.000Z,0.64571723369715,33574.93332209,-0.14333028,71.03158341,73.31741213,0.0,2021-02-16T16:53:07.000Z
7571,Social Rocket,ROCKS,social-rocket,1,2020-11-02T00:00:00.000Z,[],,0.0,30000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0829d2d5cc09d3d341e813c821b0cfae272d9fb2'}",3071,2021-02-16T16:54:05.000Z,0.45384692191742,33123.81728792,-0.5856286,4.88379489,-20.7352875,0.0,2021-02-16T16:54:05.000Z
7078,Va Na Su,VNS,va-na-su,1,2020-09-16T00:00:00.000Z,[],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x97941Ff1962026955852E9609E202D1058BC0f48'}",3072,2021-02-16T16:53:08.000Z,0.8720366407471,32795.59358671,-2.17256507,0.41423505,3.9939959,0.0,2021-02-16T16:53:08.000Z
6675,MIKS COIN,MIKS,miks-coin,1,2020-08-22T00:00:00.000Z,[],5000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xFbaf48e57CAB46F4c2E03eDB90a421D9fC6c7cBF'}",3073,2021-02-16T16:54:06.000Z,0.00019650622597,32708.10539074,-7.33502752,-37.03719583,80.9170625,0.0,2021-02-16T16:54:06.000Z
5577,Litecoin SV,LSV,litecoin-sv,4,2020-05-13T00:00:00.000Z,[],25000000.0,0.0,25000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xee059f0ca1507e4e20c689b20cff71b5e924f7bd'}",3074,2021-02-16T16:54:06.000Z,7.42956769517779,32567.27028392,-0.73456737,6.49078975,-18.21326022,0.0,2021-02-16T16:54:06.000Z
5636,Compound Ether,CETH,compound-ether,2,2021-02-03T00:00:00.000Z,[],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5'}",3075,2021-02-16T16:54:05.000Z,35.07087980412249,31708.74535025,-1.37865019,4.95110416,0.66223442,0.0,2021-02-16T16:54:05.000Z
2950,LemoChain,LEMO,lemochain,3,2018-07-19T00:00:00.000Z,[],,0.0,1600000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x60c24407d01782c2175d32fe7c8921ed732371d1'}",3076,2021-02-16T16:53:08.000Z,0.00122675966443,31776.78202852,8.00339591,14.35720755,58.01345018,0.0,2021-02-16T16:53:08.000Z
6714,Libfx,LIBFX,libfx,2,2020-08-26T00:00:00.000Z,[],35000000.0,0.0,35000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc0ea83113038987d974fe667831a36e442e661e7'}",3077,2021-02-16T16:54:06.000Z,0.08908126967455,31604.28894078,-13.44874014,-27.51602807,-77.1810395,0.0,2021-02-16T16:54:06.000Z
8344,Grayscale Bitcoin Trust tokenized stock FTX,GBTC,grayscale-bitcoin-trust-tokenized-stock-ftx,1,2021-01-27T00:00:00.000Z,['tokenized-stock'],,0.0,0.0,,3078,2021-02-16T16:54:03.000Z,50.785,31277.3768,1.30660283,3.80173735,5.69198751,0.0,2021-02-16T16:54:03.000Z
7642,BitDEFi,BFI,bitdefi,1,2020-11-11T00:00:00.000Z,['ethereum'],200000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2b2b0559081c41e962777B5049632fdb30f7E652'}",3079,2021-02-16T16:54:05.000Z,9.75870918853655,31205.74718678,-7.39030724,3.03559756,-6.26531167,0.0,2021-02-16T16:54:05.000Z
6470,Hiblocks,HIBS,hiblocks,1,2020-08-10T00:00:00.000Z,[],,0.0,0.0,,3080,2021-02-16T16:54:04.000Z,0.00061096062567,30894.96043284,-3.30956184,-6.41716938,8.78296067,0.0,2021-02-16T16:54:04.000Z
7389,Non-Fungible Yearn,NFY,non-fungible-yearn,1,2020-10-13T00:00:00.000Z,[],,0.0,100000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1cbb83ebcd552d5ebf8131ef8c9cd9d9bab342bc'}",3081,2021-02-16T16:54:04.000Z,11.18247675701938,30709.06398852,-0.87845935,0.81250891,69.37456215,0.0,2021-02-16T16:54:04.000Z
4211,Equilibria,XEQ,equilibria,3,2019-08-02T00:00:00.000Z,[],,0.0,20560000.0,,3082,2021-02-16T16:54:03.000Z,0.05498373675336,29184.93046808,-2.1670249,-9.78860696,151.56114641,0.0,2021-02-16T16:54:03.000Z
7235,Trading Membership Community,TMC,trading-membership-community,1,2020-09-29T00:00:00.000Z,[],500000000.0,0.0,500000000.0,,3083,2021-02-16T16:54:02.000Z,0.00659375009966,30175.65307046,0.70537995,0.98459209,-3.57622549,0.0,2021-02-16T16:54:02.000Z
6532,Mandi Token,MANDI,mandi-token,2,2020-08-11T00:00:00.000Z,[],10000000000.0,0.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5aA485E6b794bcf5F834BF5c7FF43B9B83322764'}",3084,2021-02-16T16:54:05.000Z,0.07890234651297,30300.40598777,0.02157763,-4.85222913,-19.90070312,0.0,2021-02-16T16:54:05.000Z
7305,Jackpot,777,jackpot,1,2021-01-18T00:00:00.000Z,[],70000000.0,0.0,70000000.0,,3085,2021-02-16T16:54:03.000Z,0.16424511639525,29826.7703216,-1.18641188,0.23072365,1.8854842,0.0,2021-02-16T16:54:03.000Z
6405,MiniSwap,MINI,miniswap,4,2020-08-09T00:00:00.000Z,[],1000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4d953cf077c0c95ba090226e59a18fcf97db44ec'}",3086,2021-02-16T16:54:04.000Z,0.06157634123713,28785.3713008,-0.47967501,-5.28271236,-1.18027451,0.0,2021-02-16T16:54:04.000Z
4202,Opennity,OPNN,opennity,2,2019-08-01T00:00:00.000Z,[],,0.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa829f97373069ee5d23175e4105df8fd49238be7'}",3087,2021-02-16T16:54:03.000Z,0.00021590684065,29972.54493854,-1.84043198,-18.34209025,-15.52221655,0.0,2021-02-16T16:54:03.000Z
8282,Koinos,KOIN,koinos,1,2021-01-19T00:00:00.000Z,[],100000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x66d28cb58487a7609877550e1a34691810a6b9fc'}",3088,2021-02-16T16:54:03.000Z,0.0291371655955,29056.00059648,-2.11223703,-7.99289629,-8.48149309,0.0,2021-02-16T16:54:03.000Z
8312,Bitbot Protocol,BBP,bitbot-protocol,3,2021-01-25T00:00:00.000Z,[],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbb0a009ba1eb20c5062c790432f080f6597662af'}",3089,2021-02-16T16:54:03.000Z,114.9556383527247,28807.55285759,-0.89709932,-9.00181097,5.87211069,0.0,2021-02-16T16:54:03.000Z
